Kilo_Secs,Relative_Flux,Relative_Flux_Error
33172.973,-0.007587388,0.001240983
33173.01,-0.019186717,0.001237662
33173.046,-0.004186075,0.001235996
33173.08201,-0.014857934,0.001230053
33173.118,0.001181144,0.001225068
33173.154,0.002534773,0.001220957
33173.18999,0.005826455,0.001214535
33173.227,0.005061747,0.001209596
33173.263,0.008520183,0.001207187
33173.29899,0.015763656,0.001203898
33173.33498,0.019020827,0.001200752
33173.37099,0.013650116,0.001197724
33173.40699,0.031734346,0.001197169
33173.44298,0.012689906,0.001196487
33173.47898,0.017980056,0.001193651
33173.51497,0.007445743,0.001230573
33173.55097,0.000508957,0.001224559
33173.58696,0.036347198,0.001223676
33173.62297,0.056688297,0.001219997
33173.65897,-0.009133376,0.001213037
33173.69496,0.01912452,0.001210106
33173.73096,-0.020037188,0.001204367
33173.76696,0.03738999,0.001207274
33173.80295,-0.000590373,0.001199302
33173.83894,-0.006634913,0.001195989
33173.87495,0.018970948,0.001194315
33173.91095,0.005251283,0.00118813
33173.94695,0.058599616,0.001187485
33173.98294,0.048707961,0.001185553
33174.01894,0.038561549,0.001182814
33174.05493,0.038902458,0.001179138
33174.09093,0.008010066,0.001176469
33174.12692,-0.003092674,0.001175342
33174.16293,-0.001752185,0.001176228
33174.19893,-0.009915509,0.001197312
33174.23492,-0.02921568,0.001197219
33174.27092,-0.047320069,0.001191537
33174.30792,0.005878768,0.001190903
33174.34392,0.044897267,0.00119099
33174.37992,-0.005144387,0.001176246
33174.41592,-0.044287599,0.001172509
33174.45192,0.009261586,0.001169188
33174.48891,-0.023047125,0.001170984
33174.52491,0.022282091,0.001175229
33174.5609,0.024566483,0.001174102
33174.59689,-0.006945276,0.001170891
33174.63291,0.018834777,0.001171573
33174.6699,0.013496031,0.001168777
33174.7059,-0.002164249,0.001169204
33174.7419,0.079180421,0.001172784
33174.7779,0.027438091,0.001171015
33174.81389,0.087133676,0.001173762
33174.85089,-0.001570519,0.001176479
33174.88688,0.059867621,0.001181848
33174.92288,0.089523139,0.001179711
33174.95887,0.095089801,0.001181438
33174.99489,0.029558244,0.001173027
33175.03186,0.095156221,0.001178432
33175.06787,0.045160349,0.001172835
33175.10388,0.056525426,0.001172911
33175.13987,0.10008488,0.001178366
33175.17586,0.082502819,0.001174723
33175.21286,0.104386162,0.001173642
33175.24886,0.087992945,0.001174168
33175.28485,0.002380832,0.001170706
33175.39384,0.049902065,0.001175794
33175.42984,0.044147344,0.001172369
33175.46584,0.097147481,0.00117784
33175.50185,0.044491644,0.001173231
33175.53783,0.0389863,0.001173783
33175.57384,0.085508034,0.001175914
33175.61083,0.031509012,0.00116828
33175.64683,0.060403938,0.001174182
33175.68284,0.103786261,0.001177623
33175.71883,0.101898006,0.001175615
33175.75483,0.04640209,0.001172854
33175.79082,0.095610886,0.001178767
33175.82682,0.111009493,0.001174745
33175.86282,0.095638933,0.00117227
33175.89882,0.073014311,0.001170274
33175.93481,0.074374076,0.001169856
33175.97081,0.069628741,0.001169585
33176.00682,0.119783521,0.001172657
33176.0428,0.084314586,0.001171467
33176.07881,-0.006179598,0.001167104
33176.1148,0.061637869,0.001173898
33176.1508,0.116624587,0.001176534
33176.18679,0.036229209,0.001172636
33176.22279,0.06114822,0.001169027
33176.25879,0.036247626,0.001169369
33176.29479,0.040967989,0.001165503
33176.33078,0.004949429,0.001164127
33176.36679,-0.015088601,0.001164056
33176.40279,0.015992572,0.001165273
33176.43879,-0.062217469,0.001156485
33176.51177,-0.057744549,0.00116065
33176.54777,-0.078879056,0.001158532
33176.58376,-0.059000167,0.001156734
33176.61977,-0.071196289,0.001159752
33176.65578,-0.069332003,0.001156868
33176.69277,-0.04138316,0.001156536
33176.72876,-0.073483642,0.001156879
33176.76476,-0.071776982,0.001154812
33176.80076,-0.077671637,0.001157882
33176.83675,-0.035776293,0.001157823
33176.87375,-0.053636506,0.001160469
33176.90974,-0.055920469,0.001158328
33176.94574,-0.058757895,0.001158899
33176.98175,-0.070020216,0.001158938
33177.01774,-0.033955754,0.001160108
33177.05374,-0.046501863,0.00116076
33177.08974,-0.055708736,0.001156896
33177.12573,-0.080837018,0.001158344
33177.16174,-0.077493296,0.001156513
33177.19772,-0.046105139,0.001159911
33177.23373,-0.052131592,0.001162059
33177.26972,-0.0594286,0.00115899
33177.30572,-0.067943544,0.001161177
33177.34171,-0.072459381,0.001160288
33177.37771,-0.072202169,0.001160894
33177.41371,-0.030923699,0.001162566
33177.44971,-0.045488351,0.001160751
33177.48572,-0.064002177,0.001159154
33177.52171,-0.055683657,0.001160439
33177.5577,-0.064197581,0.001159625
33177.59371,-0.055458901,0.001159468
33177.6297,-0.033092001,0.001162236
33177.6657,-0.05297358,0.001162661
33177.70169,-0.031050768,0.001163446
33177.73769,-0.046772323,0.001160264
33177.7737,-0.01470148,0.001162557
33177.81069,-0.039978276,0.001155439
33177.84669,-0.011700835,0.001155588
33177.88268,-0.00906715,0.001156347
33177.91869,-0.02643249,0.001154321
33177.95468,-0.003949584,0.001155385
33177.99168,-0.018923864,0.00115631
33178.02767,-0.018729768,0.001156623
33178.06367,-0.023766663,0.001159315
33178.09967,-0.023080253,0.001156847
33178.13566,-0.029463964,0.001157376
33178.17266,-0.028132134,0.001160527
33178.20866,-0.028279667,0.001158984
33178.24467,-0.032930791,0.001158761
33178.28066,-0.032818437,0.001158046
33178.31666,-0.032253094,0.001158303
33178.35365,-0.011471286,0.00115484
33178.38966,-0.002126283,0.001157563
33178.42565,-0.030000413,0.001158749
33178.46164,-0.022296051,0.00115853
33178.49764,-0.006904753,0.001158178
33178.53465,-0.007062899,0.001157591
33178.57063,0.006069535,0.001158502
33178.60664,-0.006880192,0.001156571
33178.64264,0.007637328,0.001158585
33178.67864,0.009464862,0.001156342
33178.71564,0.009833839,0.001156422
33178.75162,-0.041004605,0.001154744
33178.78762,-0.034729485,0.001156727
33178.82362,-0.065471726,0.001157326
33178.85962,-0.054669531,0.0011582
33179.21959,0.033515522,0.001163359
33179.2556,-0.028062537,0.001158594
33179.29159,0.0362726,0.00116278
33179.32759,-0.019191355,0.001157847
33179.36358,-0.018717195,0.001158643
33179.39959,-0.005616119,0.001157305
33179.43558,-0.018105851,0.001157581
33179.47158,-0.016283302,0.001156779
33179.50757,-0.016014111,0.001156644
33179.65156,-0.005253073,0.00116145
33179.68756,-0.004937822,0.001160014
33179.72356,0.006468487,0.00115967
33179.75956,0.00559784,0.001159449
33179.79556,-0.005891235,0.001157521
33179.83256,0.006425853,0.001158545
33179.86855,0.012338256,0.001159124
33179.90454,0.017821506,0.001159579
33179.94055,0.006189556,0.001161306
33179.97655,0.02009375,0.001161941
33180.01255,0.024188012,0.001163773
33180.04854,0.029980835,0.001162353
33180.08455,0.014152067,0.001160565
33180.12053,0.031975838,0.001161602
33180.15654,0.015239203,0.001159932
33180.19253,0.023100307,0.001160429
33180.22853,0.034898609,0.001161717
33180.26453,0.029956206,0.001161756
33180.30052,0.016249989,0.001160771
33180.33652,0.022158342,0.001163201
33180.37253,-0.002877485,0.001161832
33180.40852,0.00106866,0.001161501
33180.44451,0.045877329,0.001163456
33180.48052,0.041349988,0.001162749
33180.51652,0.038683392,0.001160563
33180.5525,0.033759327,0.001159353
33180.58851,0.037332316,0.001160012
33180.6245,0.065407675,0.001162701
33180.66049,0.042195995,0.001161282
33180.6965,0.067060142,0.001162685
33180.7325,0.051331672,0.001162663
33180.76849,0.051731783,0.00116349
33180.80449,0.04140715,0.001162275
33180.87648,0.035545479,0.001160554
33180.91249,0.018212826,0.001160698
33180.94948,0.047167364,0.001161187
33180.98548,0.027301642,0.001158332
33181.02148,0.047317328,0.001161276
33181.05747,0.022692721,0.001161133
33181.09348,0.031523964,0.00116239
33181.13047,0.007033641,0.001162126
33181.16648,0.062503651,0.001165748
33181.20246,0.044552713,0.001164058
33181.23847,0.06367368,0.001163495
33181.27446,0.067109314,0.001163524
33181.31146,0.061052863,0.001163332
33181.34745,0.049101155,0.001162315
33181.38345,0.037539336,0.001161491
33181.56443,0.029598333,0.001164261
33181.60043,0.032924633,0.001163987
33181.63643,0.020395639,0.001160973
33181.67244,0.030084347,0.001162938
33181.70844,0.040955877,0.001163928
33181.74443,0.04180665,0.001164256
33181.78044,0.025044516,0.001161984
33181.81642,0.022210642,0.001162688
33181.85242,0.021107072,0.001165398
33181.88842,0.065591479,0.001169005
33181.92441,0.037671293,0.00116764
33181.96042,0.043061606,0.001167215
33181.99643,0.031154394,0.001164097
33182.03242,0.05341833,0.001166125
33182.0684,0.036582203,0.001163302
33182.10441,0.059903593,0.00116491
33182.1404,0.037394083,0.001164452
33182.17641,0.052226738,0.001163932
33182.21241,0.024170556,0.001162083
33182.2484,0.012109129,0.001163813
33182.2844,0.053095523,0.001167443
33182.32039,-0.003341777,0.001164183
33182.35639,0.003406813,0.001164523
33182.39238,0.027670554,0.001163015
33182.42939,0.004751542,0.001162481
33182.46539,0.049795364,0.001165418
33182.50137,0.017747188,0.001163039
33182.53737,0.019880754,0.001163401
33182.57437,0.031734734,0.001166916
33182.61037,-0.022629389,0.001160808
33182.64641,-0.031373239,0.001163006
33182.68236,-0.030079597,0.001162445
33182.71836,-0.019052125,0.001162597
33182.75437,-0.038895451,0.001160976
33182.79135,-0.026933574,0.00116161
33182.82736,-0.016018284,0.0011621
33182.86336,-0.01277625,0.001160799
33182.89935,-0.031847329,0.001159744
33182.93535,-0.014793139,0.001159206
33182.97235,-0.034325862,0.001160422
33183.00834,-0.002161702,0.001162323
33183.04434,-0.018327906,0.001165158
33183.08034,-0.018733305,0.001165419
33183.11634,-0.01277272,0.001165812
33183.15333,-0.005457224,0.001164797
33183.18935,-0.017317265,0.001164832
33183.22533,-0.056468198,0.001159793
33183.26133,-0.025711826,0.0011606
33183.29733,-0.040397559,0.001160227
33183.33432,-0.021076838,0.001160014
33183.37032,-0.038318814,0.001158663
33183.40632,-0.020967924,0.001162568
33183.51531,-0.012013796,0.001163698
33183.55132,-0.053043424,0.001160287
33183.5873,-0.044588037,0.001159485
33183.62331,-0.024207672,0.001161539
33183.6593,-0.024185723,0.00115947
33183.6963,-0.028231434,0.001159523
33183.7323,-0.042847432,0.001159362
33183.76829,-0.061993541,0.001157857
33183.8043,-0.055260521,0.001161136
33183.84029,-0.060265963,0.0011606
33183.87728,-0.045641719,0.001162282
33183.91329,-0.062858736,0.001160064
33183.94928,-0.04320276,0.001159905
33183.98529,-0.051381393,0.001157062
33184.02127,-0.030915968,0.001160165
33184.05827,-0.024050382,0.00115889
33184.09427,-0.030677053,0.001159097
33184.13027,-0.048422501,0.00115987
33184.16627,-0.041942473,0.00116212
33184.20226,-0.04406513,0.001163555
33184.23826,-0.016698572,0.001164317
33184.27426,-0.028548032,0.001161601
33184.30926,-0.020614541,0.001163363
33184.34526,-0.032789269,0.001159847
33184.38125,-0.021023374,0.001162902
33184.41725,-0.018214308,0.001161339
33184.45325,-0.021786063,0.001161986
33184.48925,-0.033875718,0.001158799
33184.52524,-0.024695409,0.001161498
33184.56124,-0.027305319,0.001163684
33184.59724,-0.036344553,0.001165902
33184.63324,-0.044000756,0.001164791
33184.66923,-0.023890781,0.001164357
33184.70524,-0.048448355,0.001162737
33184.74122,-0.022965518,0.001161091
33184.77722,-0.028709215,0.001164058
33184.81322,-0.029897118,0.001165012
33184.84922,-0.034005045,0.001162268
33184.88522,-0.020074897,0.001162501
33184.92122,-0.040512293,0.001162727
33184.95721,-0.04010477,0.001164552
33184.99322,-0.048589001,0.001165045
33185.02922,-0.041423281,0.001165629
33185.06521,-0.03974487,0.0011652
33185.10121,-0.022063675,0.001164663
33185.13721,-0.018381314,0.00116511
33185.17421,-0.024884219,0.001165687
33185.21019,-0.006614784,0.001165126
33185.24621,-0.006138326,0.001166619
33185.2822,-0.013826508,0.001165089
33185.3182,-0.000355838,0.001165667
33185.35519,-0.013084751,0.001168501
33185.39119,0.008961828,0.00116909
33185.42719,-0.006776984,0.001167992
33185.46318,0.02000636,0.001169286
33185.49918,0.031080416,0.001168933
33185.53618,0.016054994,0.00116815
33185.57218,0.02084333,0.001168506
33185.60818,0.026744304,0.001167244
33185.64417,0.056129714,0.001169554
33185.68017,0.035003001,0.0011693
33185.71717,0.033523397,0.001170643
33185.75317,0.034387716,0.001172341
33185.78916,0.010852505,0.001169692
33185.82516,0.019622965,0.001169761
33185.86116,0.014730551,0.001169895
33185.89815,-0.014514686,0.00123377
33185.93415,0.019922033,0.001174968
33185.97015,0.03967519,0.001175837
33186.00616,0.023402213,0.001175423
33186.04214,0.027194561,0.001174709
33186.07815,0.020522205,0.001177182
33186.11414,-0.000946144,0.001177388
33186.15013,0.004906391,0.001179489
33186.18613,-0.01343796,0.001176231
33186.22214,0.017369484,0.001177124
33186.25813,0.030236353,0.001176023
33186.29513,0.033865427,0.001175249
33186.33113,0.019938029,0.001174785
33186.36712,0.02208823,0.001175715
33186.40313,0.025208714,0.001177057
33186.43912,-0.004260227,0.001175748
33186.47511,0.001447738,0.001175659
33186.51111,-0.000906687,0.001177156
33186.54712,0.035350564,0.001179736
33186.5831,0.002354145,0.001176288
33186.61911,0.04731106,0.00117881
33186.65511,0.00181099,0.001176202
33186.6911,0.016258307,0.001175148
33186.72711,-0.04276335,0.001174498
33186.7631,0.007065481,0.00117422
33186.79911,0.002702832,0.001174289
33186.8351,-0.02097013,0.001173041
33186.87109,-0.017804679,0.001173697
33186.90708,-0.014150016,0.001177998
33186.94309,-0.022895026,0.001177122
33186.97908,-0.014362381,0.001173978
33187.01608,-0.01108939,0.001175465
33187.05207,-0.018733856,0.001173797
33187.08808,0.008691246,0.001175602
33187.12409,-0.008822553,0.001174226
33187.16007,-0.011568158,0.001177115
33187.19707,0.006306847,0.001175263
33187.23307,0.018232938,0.001178039
33187.26907,0.013497017,0.00117917
33187.30507,-0.036736251,0.001176168
33187.34106,-0.028651907,0.001177394
33187.37806,-0.030657839,0.001179049
33187.41406,-0.031792212,0.001176436
33187.45006,0.009530052,0.001179742
33187.48605,-0.011513648,0.001177765
33187.52205,0.011535924,0.001177452
33187.55806,-0.015245505,0.001175493
33187.59405,0.00515612,0.001177234
33187.63005,0.006870821,0.001178176
33187.66605,0.02584536,0.001180692
33187.70203,0.029079267,0.001181208
33187.73804,-0.004815262,0.001177903
33187.77403,0.02702349,0.001180828
33187.81004,0.008990299,0.001179429
33187.84603,-0.008575719,0.001177975
33187.88201,0.010273076,0.001178923
33187.91802,0.011491652,0.001179053
33187.95402,-0.011710895,0.001179011
33187.99003,0.034733519,0.001184896
33188.02605,0.015215207,0.001185682
33188.06201,0.010466639,0.001186976
33188.09802,-0.021355025,0.001187582
33188.13401,-0.022502292,0.001187463
33188.17001,0.013897315,0.001182569
33188.206,-0.024104934,0.001183122
33188.24201,0.017592937,0.001182834
33188.278,-0.02483812,0.001182805
33188.314,-4.00E-05,0.001183876
33188.35,0.011074555,0.001184208
33188.38599,-0.028076127,0.001189537
33188.42199,0.022403876,0.001187606
33188.45799,-0.015581586,0.001186123
33188.49498,0.039847446,0.001186918
33188.53098,0.026521678,0.001184758
33188.56698,0.000777297,0.001186056
33188.60298,-0.016646166,0.001188518
33188.63898,-0.017105162,0.001186408
33188.67598,-0.003753271,0.00118675
33188.71197,0.020399987,0.001186523
33188.74797,0.00599971,0.00118624
33188.78397,0.018736177,0.001184728
33188.81997,0.008347202,0.001187517
33188.85697,0.020894524,0.001188466
33188.89297,-0.009268747,0.00118536
33188.92896,0.007332838,0.001185069
33188.96495,0.01433365,0.001186525
33189.00096,0.011284879,0.001187142
33189.03795,0.008831568,0.001186448
33189.07396,0.048505441,0.001190363
33189.10995,0.031906922,0.001187646
33189.14595,0.01903243,0.001186817
33189.18194,0.007704559,0.001187883
33189.21894,0.029623561,0.001191493
33189.25493,0.044166974,0.001191407
33189.29094,0.023674872,0.001190458
33189.32694,0.020141442,0.001190923
33189.36293,0.018451178,0.001188701
33189.39992,0.051370616,0.001191103
33189.43592,0.031404118,0.001190183
33189.47192,0.027456293,0.001190584
33189.50792,0.024204211,0.001190746
33189.54391,0.050715933,0.001192084
33189.58091,0.027369787,0.001194152
33189.61691,-0.008897466,0.00119212
33189.65291,-0.007588743,0.001192103
33189.68891,-0.050068363,0.001210812
33189.72491,-0.018989157,0.001208547
33189.7619,-0.024175673,0.001208991
33189.7979,-0.034357445,0.001205882
33189.83389,-0.023770377,0.00120794
33189.8699,-0.035227648,0.001207837
33189.90589,-0.033694084,0.001207065
33189.94288,-0.028975069,0.001209001
33189.97889,-0.041398488,0.001211727
33190.01489,-0.038029195,0.001211161
33190.05088,-0.008385595,0.001212868
33190.08688,-0.018091847,0.001209936
33190.12388,-0.028864415,0.001211363
33190.15987,-0.025878857,0.00121036
33190.19587,-0.031532125,0.001209698
33190.23187,-0.023345084,0.001210454
33190.26786,-0.022517646,0.001211858
33190.30486,-0.034211998,0.001214865
33190.34087,-0.036284441,0.001213421
33190.37686,-0.0172613,0.00121555
33190.41287,-0.002542763,0.001216736
33190.44886,0.000333791,0.001217731
33190.48586,0.001466809,0.001215787
33190.52185,-0.029819199,0.001214437
33190.55785,-0.011858935,0.001213173
33190.59385,-0.026930956,0.001215395
33190.62984,-0.02463524,0.001214283
33190.66684,-0.011675184,0.001215259
33190.70284,-0.020377426,0.0012155
33190.73884,-0.01026309,0.00121746
33190.77483,-0.022366733,0.001220937
33190.81083,-0.028632539,0.001223734
33190.84782,0.006097576,0.001223708
33190.88382,-0.011039145,0.001222267
33190.91981,-0.007127471,0.001219548
33190.95583,0.01480374,0.001221177
33190.99182,-0.019742289,0.001219966
33191.02881,-0.00521983,0.001219992
33191.06482,-0.019510619,0.001221493
33191.10081,-0.004389545,0.001221433
33191.13681,-0.00509565,0.001223336
33191.17281,-0.007889135,0.001222437
33191.20981,-0.000767791,0.0012235
33191.2458,-0.014378123,0.001223018
33191.2818,0.002872131,0.001224005
33191.3178,-0.014927465,0.001224244
33191.3538,-0.009509601,0.001238577
33191.3898,0.017535785,0.001241329
33191.42578,0.003052675,0.001241111
33191.46179,0.006735945,0.001239584
33191.50278,-0.003567014,0.001240413
33191.53878,-0.011975305,0.001242351
33191.57479,-0.010233456,0.001240782
33191.61078,0.025228552,0.001237512
33191.64678,0.005239292,0.001236377
33191.68277,0.026801854,0.001237578
33191.71877,-0.007811578,0.001237742
33191.75478,0.025061991,0.001237536
33191.79177,0.004361186,0.001234886
33191.82777,0.014255937,0.001234681
33191.86377,0.016810075,0.001236967
33191.89976,0.006235731,0.001237653
33191.93576,0.020069181,0.001237933
33191.97176,-0.000166651,0.001255522
33192.00775,-0.001430665,0.001274625
33192.04375,-0.013675692,0.001274607
33192.07974,0.010585477,0.001272884
33192.11574,0.031056882,0.001272589
33192.15174,0.007631329,0.001271621
33192.18774,0.009266315,0.001269987
33192.22374,0.005148741,0.001270721
33192.25975,0.006209281,0.001268794
33192.29572,-0.000183207,0.001271298
33192.33173,0.006648872,0.001269986
33192.36773,0.013655937,0.001264565
33192.40372,0.006315552,0.00126306
33192.43973,0.014907655,0.001260153
33192.47572,0.014688444,0.001261491
33192.51272,0.019093915,0.001260604
33192.54871,0.038952581,0.001260682
33192.58472,0.034684626,0.001260218
33192.62071,0.030167627,0.001260111
33279.53845,-0.024998598,0.001401239
33279.83646,0.000697018,0.001292954
33279.91646,0.003401351,0.001279738
33279.97746,-0.005882372,0.001272979
33280.05846,-0.00284968,0.001310123
33280.21747,0.00556772,0.001275022
33280.24448,-0.003582352,0.001273141
33280.27147,0.008180585,0.001269513
33280.29847,-0.004321253,0.001319822
33280.32547,-0.000738229,0.001312978
33280.35248,0.002987654,0.001305993
33280.37948,0.000245874,0.001301736
33280.40648,0.000110865,0.00129687
33280.43348,0.001379526,0.001290335
33280.46048,0.003976274,0.001287291
33280.48748,0.003256372,0.001280607
33280.51448,0.00358026,0.001277738
33280.54148,0.005658429,0.001272813
33280.56848,-0.000818652,0.001315938
33280.59548,0.000333648,0.001309518
33280.62248,0.001905218,0.001307664
33280.64948,0.000663431,0.001299075
33280.67648,0.000586746,0.001294143
33280.70347,0.001553879,0.001287972
33280.73047,0.002275094,0.001284629
33280.75747,0.002760939,0.001276515
33280.78448,0.002197151,0.001274689
33280.81164,0.008466118,0.001279959
33280.83848,0.011068182,0.001312038
33280.86548,0.006954981,0.001304472
33280.89247,0.011979612,0.001300999
33280.91948,0.00903281,0.001294526
33280.94647,0.011923563,0.001291127
33280.97348,0.007715973,0.001286118
33281.00048,0.005093729,0.001284225
33281.02748,-0.000195299,0.001277865
33281.05449,0.004857216,0.0012745
33281.08148,-0.000524167,0.001318894
33281.10848,-0.000632406,0.001313999
33281.13549,-0.004142311,0.001308122
33281.16249,0.0036364,0.001301359
33281.18948,0.001588185,0.001298799
33281.21647,0.000254317,0.001292839
33281.24348,0.000292083,0.001287772
33281.27049,0.006612572,0.001282865
33281.29749,0.003354841,0.001279184
33281.32449,0.00269762,0.001277475
33281.35149,-0.003696473,0.001325752
33281.37849,-0.000192381,0.001316461
33281.40548,-0.001933628,0.001311003
33281.43249,0.001669517,0.00130671
33281.45949,1.30E-05,0.001301147
33281.4865,-0.002983741,0.001297164
33281.51349,0.000202932,0.001293413
33281.54048,-0.00552691,0.001290109
33281.56749,0.000119897,0.001283469
33281.59448,0.003334203,0.001279726
33281.6215,-0.005550665,0.001320866
33281.64849,-0.000290714,0.001314537
33281.67548,-0.000779322,0.001310104
33281.70248,-0.000716439,0.001305005
33281.72948,-0.002125147,0.001299128
33281.7565,0.002839317,0.001293256
33281.78349,-0.000622615,0.001289823
33281.8105,0.004606656,0.001283681
33281.8375,-0.003040165,0.001282627
33281.8645,0.002244697,0.001278986
33281.8915,-0.007114948,0.001328402
33281.91848,0.00228602,0.001322073
33281.94549,-0.005645381,0.001313967
33281.97249,-0.006394135,0.001309825
33281.9995,-0.002443959,0.001302583
33282.02649,-0.005344614,0.001301022
33282.05349,-0.001794083,0.001294291
33282.08049,-0.005126388,0.001290676
33282.10749,-0.005796784,0.001286427
33282.13449,-0.002057629,0.001292231
33282.16149,-0.004821046,0.001326165
33282.18849,-0.007108012,0.001318801
33282.2155,-0.003505685,0.001314494
33282.24249,0.000641617,0.001309544
33282.2695,-0.000653635,0.001306086
33282.2965,0.00294677,0.001299293
33282.32349,0.005158388,0.001296709
33282.3505,0.005650767,0.001291131
33282.3775,0.005116794,0.001286772
33282.4045,-0.007866937,0.001338102
33282.43149,-0.001142033,0.001332448
33282.4585,0.001544472,0.001324149
33282.4855,-0.001731706,0.00131804
33282.5125,-0.002900139,0.001314429
33282.5405,0.002650673,0.001310328
33282.56749,0.000995061,0.001304779
33282.5945,0.005724094,0.001299175
33282.6215,-0.004182306,0.001290745
33282.6485,-0.002032783,0.001288258
33282.67549,-0.00708083,0.001340336
33282.70251,-0.001738873,0.001331285
33282.7295,-0.004883082,0.001327556
33282.75651,-0.00831315,0.001321582
33282.7835,-0.004972378,0.00131504
33282.81051,-0.00158507,0.001308469
33282.8375,-0.002701582,0.001307335
33282.86449,-0.002464349,0.001302024
33282.89151,-0.001910693,0.001298883
33282.9185,0.00432869,0.001288981
33282.94551,-0.000385661,0.001350578
33282.9725,-0.001896919,0.001344893
33282.9995,-0.000463521,0.001335564
33283.02651,-0.000191387,0.00133276
33283.0535,0.003566488,0.001325696
33283.0805,0.00036147,0.001316981
33283.10751,0.009283485,0.001311321
33283.13451,-0.000160594,0.001307589
33283.1615,0.001819673,0.001302742
33283.18851,0.008009514,0.001295413
33283.2155,0.001938547,0.001310359
33283.24251,-0.00120654,0.001349867
33283.26951,-0.002093373,0.001340856
33283.2965,-8.69E-05,0.001335915
33283.3235,-0.008385153,0.001333422
33283.35052,-0.001169305,0.001322126
33283.37751,-0.003223879,0.001322154
33283.40451,-0.005533026,0.001317376
33283.43151,-0.004039264,0.00131309
33283.45851,0.002902363,0.001304804
33283.48551,-0.002071383,0.001303223
33283.51251,-0.005674398,0.00135622
33283.5395,-0.005852228,0.001351408
33283.56652,-0.005799139,0.001346308
33283.59351,0.000760575,0.001338286
33283.62051,-0.004990303,0.001335246
33283.64752,-0.002221167,0.001329379
33283.67451,-0.0026057,0.001322279
33283.70152,-0.000402042,0.001319682
33283.72852,0.001533208,0.001312332
33283.75552,0.011590046,0.001305359
33283.78251,-8.63E-05,0.001360281
33283.80951,-0.001100657,0.001353994
33283.83652,0.002502443,0.001347058
33283.86351,0.005787723,0.001340545
33283.89052,0.00480314,0.001336778
33283.91752,0.005123033,0.001331403
33283.94451,0.003246611,0.001323636
33283.97152,0.00872501,0.001319592
33283.99851,0.007235651,0.001316431
33284.02552,-0.001228641,0.001308966
33284.05251,-0.000787727,0.001372251
33284.07952,-0.00889657,0.001367216
33284.10652,0.004658627,0.001363039
33284.13351,0.002702073,0.001355424
33284.16051,-0.006006595,0.001348492
33284.18751,-0.001236481,0.001342678
33284.21451,0.001439127,0.001336924
33284.24152,-0.001303688,0.001332743
33284.26852,-0.00721617,0.001327283
33284.29552,-0.005619091,0.001322865
33284.32252,0.001959234,0.001318852
33284.34952,-0.002514366,0.001378047
33284.37652,-0.007782784,0.001372008
33284.40352,-0.006680808,0.001365587
33284.43052,-0.001923691,0.001357166
33284.45752,-0.006947413,0.001353291
33284.48452,-0.001698889,0.001349423
33284.51152,-0.00411659,0.001342291
33284.53851,-0.003396975,0.001338944
33284.56552,-0.00080724,0.001333304
33284.59252,-0.001604207,0.001329275
33284.61952,-0.001365155,0.00138017
33284.64652,-0.00499631,0.001390023
33284.67352,-0.007270609,0.001385338
33284.70052,0.0055925,0.001374216
33284.72752,0.001342871,0.001366967
33284.75452,0.000552769,0.001357866
33284.78153,0.000286388,0.001350652
33284.80854,-5.63E-05,0.001348633
33284.83552,-0.001102037,0.001342374
33284.86253,7.75E-05,0.001338473
33284.88952,0.000339397,0.001333154
33284.91652,-0.012823554,0.001403771
33284.94352,-0.004705945,0.001396
33284.97053,0.00082166,0.00138903
33284.99752,-0.003789277,0.001384802
33285.02452,-0.003439327,0.001379348
33285.05153,0.005423746,0.001370797
33285.07852,0.001134767,0.001363577
33285.10552,0.003432542,0.001358265
33285.13252,0.004127157,0.001354967
33285.16452,-0.002028976,0.001350006
33285.19152,-0.000746097,0.001343415
33285.21852,0.002858486,0.001397708
33285.24552,0.003951282,0.001406612
33285.27253,0.000484296,0.001401013
33285.29952,-0.006582938,0.00139485
33285.32653,-0.001060693,0.001387902
33285.35353,-0.004196441,0.001379205
33285.38053,-0.001208306,0.001378101
33285.40752,0.006664818,0.001370817
33285.43454,0.018621955,0.001365992
33285.46153,0.004183669,0.001358915
33285.48853,0.01291864,0.001353214
33285.51553,-0.000759724,0.001434485
33285.54253,0.002214248,0.001425592
33285.56953,-0.002977988,0.001419728
33285.59653,0.004133687,0.001413148
33285.62354,0.005709139,0.001408689
33285.65054,0.004257336,0.001397961
33285.67753,0.004658257,0.001392483
33285.70453,-0.004884609,0.001389476
33285.73153,0.006891726,0.001382262
33285.75853,0.002260543,0.001378083
33285.78554,0.000980457,0.001374727
33285.81254,0.000209501,0.001368159
33285.83954,-0.004914076,0.001441655
33285.86654,-0.005541681,0.001432336
33285.89354,-0.000375379,0.001425685
33285.92054,-0.009916625,0.001422895
33285.94753,-0.007503708,0.001414724
33285.97453,-0.018525709,0.001411052
33286.00154,-0.007343473,0.001404488
33286.02854,0.00306517,0.001396353
33286.05554,0.001358229,0.001388456
33286.08254,0.002072697,0.001385131
33286.10954,0.009824102,0.001372889
33286.13654,-0.00330275,0.001446307
33286.16354,-0.00112249,0.00145383
33286.19054,-0.009261183,0.001446815
33286.21754,-0.008964145,0.001436233
33286.24454,-0.00694086,0.001433718
33286.27154,-0.011489149,0.001426928
33286.29854,-0.002119225,0.001417402
33286.32554,0.00129708,0.00141311
